date,close,open,high,low,turnover,volume,vwap,mktCap
2008-01-03,81.06,72.35,81.06,72.35,9610180.0,44116.0,,402.78
2008-01-03,81.06,72.35,81.06,72.35,9610180.0,44116.0,,402.78
2008-01-03,81.06,72.35,81.06,72.35,9610180.0,44116.0,,402.78
2008-01-04,77.34,77.17,80.29,77.17,3152270.0,13540.0,,384.3
2008-01-04,77.34,77.17,80.29,77.17,3152270.0,13540.0,,384.3
2008-01-04,77.34,77.17,80.29,77.17,3152270.0,13540.0,,384.3
2008-01-07,75.9,74.04,78.6,74.04,1766814.0,7932.0,,377.16
2008-01-07,75.9,74.04,78.6,74.04,1766814.0,7932.0,,377.16
2008-01-07,75.9,74.04,78.6,74.04,1766814.0,7932.0,,377.16
2008-01-08,75.65,74.04,75.9,73.7,2487219.0,11192.0,,375.9
2008-01-08,75.65,74.04,75.9,73.7,2487219.0,11192.0,,375.9
2008-01-08,75.65,74.04,75.9,73.7,2487219.0,11192.0,,375.9
2008-01-09,75.98,74.38,76.91,73.87,2843463.0,12760.0,,377.58
2008-01-09,75.98,74.38,76.91,73.87,2843463.0,12760.0,,377.58
2008-01-09,75.98,74.38,76.91,73.87,2843463.0,12760.0,,377.58
2008-01-10,,,,,,,,377.58
2008-01-10,,,,,,,,377.58
2008-01-10,,,,,,,,377.58
2008-01-14,75.98,74.63,75.98,74.63,1086011.0,4868.0,,377.58
2008-01-14,75.98,74.63,75.98,74.63,1086011.0,4868.0,,377.58
2008-01-14,75.98,74.63,75.98,74.63,1086011.0,4868.0,,377.58
2008-01-15,72.69,72.27,74.38,72.27,1296831.0,6020.0,,361.2
2008-01-15,72.69,72.27,74.38,72.27,1296831.0,6020.0,,361.2
2008-01-15,72.69,72.27,74.38,72.27,1296831.0,6020.0,,361.2
2008-01-16,71.0,72.27,72.69,71.0,1011716.0,4756.0,,352.8
2008-01-16,71.0,72.27,72.69,71.0,1011716.0,4756.0,,352.8
2008-01-16,71.0,72.27,72.69,71.0,1011716.0,4756.0,,352.8
2008-01-17,71.25,71.08,73.53,71.0,1703285.0,8088.0,,354.06
2008-01-17,71.25,71.08,73.53,71.0,1703285.0,8088.0,,354.06
2008-01-17,71.25,71.08,73.53,71.0,1703285.0,8088.0,,354.06
2008-01-18,75.14,67.28,75.14,67.28,1495690.0,7156.0,,373.38
2008-01-18,75.14,67.28,75.14,67.28,1495690.0,7156.0,,373.38
2008-01-18,75.14,67.28,75.14,67.28,1495690.0,7156.0,,373.38
2008-01-21,73.53,73.53,73.53,71.5,371325.0,1708.0,,365.4
2008-01-21,73.53,73.53,73.53,71.5,371325.0,1708.0,,365.4
2008-01-21,73.53,73.53,73.53,71.5,371325.0,1708.0,,365.4
2008-01-22,73.36,71.84,73.53,71.5,207672.0,972.0,,364.56
2008-01-22,73.36,71.84,73.53,71.5,207672.0,972.0,,364.56
2008-01-22,73.36,71.84,73.53,71.5,207672.0,972.0,,364.56
2008-01-23,71.84,69.39,73.53,69.39,686963.0,3288.0,,357.0
2008-01-23,71.84,69.39,73.53,69.39,686963.0,3288.0,,357.0
2008-01-23,71.84,69.39,73.53,69.39,686963.0,3288.0,,357.0
2008-01-24,71.5,71.17,71.5,71.17,120422.0,572.0,,355.32
2008-01-24,71.5,71.17,71.5,71.17,120422.0,572.0,,355.32
2008-01-24,71.5,71.17,71.5,71.17,120422.0,572.0,,355.32
2008-01-25,73.53,70.49,73.53,70.49,370061.0,1720.0,,365.4
2008-01-25,73.53,70.49,73.53,70.49,370061.0,1720.0,,365.4
2008-01-25,73.53,70.49,73.53,70.49,370061.0,1720.0,,365.4
2008-01-28,74.38,71.0,74.38,71.0,614128.0,2840.0,,369.6
2008-01-28,74.38,71.0,74.38,71.0,614128.0,2840.0,,369.6
2008-01-28,74.38,71.0,74.38,71.0,614128.0,2840.0,,369.6
2008-01-29,74.38,71.17,74.38,71.17,942742.0,3704.0,,369.6
2008-01-29,74.38,71.17,74.38,71.17,942742.0,3704.0,,369.6
2008-01-29,74.38,71.17,74.38,71.17,942742.0,3704.0,,369.6
2008-01-30,74.97,72.69,74.97,72.69,685777.0,3136.0,,372.54
2008-01-30,74.97,72.69,74.97,72.69,685777.0,3136.0,,372.54
2008-01-30,74.97,72.69,74.97,72.69,685777.0,3136.0,,372.54
2008-01-31,73.62,72.77,73.62,71.84,950520.0,4444.0,,365.82
2008-01-31,73.62,72.77,73.62,71.84,950520.0,4444.0,,365.82
2008-01-31,73.62,72.77,73.62,71.84,950520.0,4444.0,,365.82
2008-02-01,72.1,72.01,72.69,72.01,735222.0,3444.0,,358.26
2008-02-01,72.1,72.01,72.69,72.01,735222.0,3444.0,,358.26
2008-02-01,72.1,72.01,72.69,72.01,735222.0,3444.0,,358.26
2008-02-04,71.84,71.76,72.1,71.76,132529.0,624.0,,357.0
2008-02-04,71.84,71.76,72.1,71.76,132529.0,624.0,,357.0
2008-02-04,71.84,71.76,72.1,71.76,132529.0,624.0,,357.0
2008-02-05,73.28,71.08,73.45,71.08,620534.0,2908.0,,364.14
2008-02-05,73.28,71.08,73.45,71.08,620534.0,2908.0,,364.14
2008-02-05,73.28,71.08,73.45,71.08,620534.0,2908.0,,364.14
2008-02-06,72.94,71.59,73.03,71.59,295339.0,1376.0,,362.46
2008-02-06,72.94,71.59,73.03,71.59,295339.0,1376.0,,362.46
2008-02-06,72.94,71.59,73.03,71.59,295339.0,1376.0,,362.46
2008-02-07,71.84,71.84,71.93,71.84,247356.0,1164.0,,357.0
2008-02-07,71.84,71.84,71.93,71.84,247356.0,1164.0,,357.0
2008-02-07,71.84,71.84,71.93,71.84,247356.0,1164.0,,357.0
2008-02-08,73.11,71.5,73.11,71.17,596599.0,2776.0,,363.3
2008-02-08,73.11,71.5,73.11,71.17,596599.0,2776.0,,363.3
2008-02-08,73.11,71.5,73.11,71.17,596599.0,2776.0,,363.3
2008-02-11,71.34,71.25,71.34,71.25,71658.0,340.0,,354.48
2008-02-11,71.34,71.25,71.34,71.25,71658.0,340.0,,354.48
2008-02-11,71.34,71.25,71.34,71.25,71658.0,340.0,,354.48
2008-02-12,72.1,71.5,72.1,71.08,672086.0,3172.0,,358.26
2008-02-12,72.1,71.5,72.1,71.08,672086.0,3172.0,,358.26
2008-02-12,72.1,71.5,72.1,71.08,672086.0,3172.0,,358.26
2008-02-13,72.94,71.84,72.94,71.17,471283.0,2224.0,,362.46
2008-02-13,72.94,71.84,72.94,71.17,471283.0,2224.0,,362.46
2008-02-13,72.94,71.84,72.94,71.17,471283.0,2224.0,,362.46
2008-02-14,71.5,72.86,72.86,71.42,300527.0,1396.0,,355.32
2008-02-14,71.5,72.86,72.86,71.42,300527.0,1396.0,,355.32
2008-02-14,71.5,72.86,72.86,71.42,300527.0,1396.0,,355.32
2008-02-15,71.34,71.59,71.59,70.41,1388034.0,6608.0,,354.48
2008-02-15,71.34,71.59,71.59,70.41,1388034.0,6608.0,,354.48
2008-02-15,71.34,71.59,71.59,70.41,1388034.0,6608.0,,354.48
2008-02-18,68.21,70.07,70.07,68.21,495197.0,2404.0,,338.94
2008-02-18,68.21,70.07,70.07,68.21,495197.0,2404.0,,338.94
2008-02-18,68.21,70.07,70.07,68.21,495197.0,2404.0,,338.94
2008-02-19,68.55,68.55,68.55,68.12,788382.0,3892.0,,340.62
2008-02-19,68.55,68.55,68.55,68.12,788382.0,3892.0,,340.62
2008-02-19,68.55,68.55,68.55,68.12,788382.0,3892.0,,340.62
2008-02-20,68.21,68.46,68.55,68.21,180603.0,892.0,,338.94
2008-02-20,68.21,68.46,68.55,68.21,180603.0,892.0,,338.94
2008-02-20,68.21,68.46,68.55,68.21,180603.0,892.0,,338.94
2008-02-21,67.62,68.21,68.21,64.24,854936.0,4280.0,,336.0
2008-02-21,67.62,68.21,68.21,64.24,854936.0,4280.0,,336.0
2008-02-21,67.62,68.21,68.21,64.24,854936.0,4280.0,,336.0
2008-02-22,64.24,64.83,64.91,63.56,1335265.0,7040.0,,319.2
2008-02-22,64.24,64.83,64.91,63.56,1335265.0,7040.0,,319.2
2008-02-22,64.24,64.83,64.91,63.56,1335265.0,7040.0,,319.2
2008-02-25,60.43,62.38,62.38,60.43,636632.0,3504.0,,300.3
2008-02-25,60.43,62.38,62.38,60.43,636632.0,3504.0,,300.3
2008-02-25,60.43,62.38,62.38,60.43,636632.0,3504.0,,300.3
2008-02-26,58.32,58.32,60.86,57.47,1216233.0,7020.0,,289.8
2008-02-26,58.32,58.32,60.86,57.47,1216233.0,7020.0,,289.8
2008-02-26,58.32,58.32,60.86,57.47,1216233.0,7020.0,,289.8
2008-02-27,61.28,59.16,61.62,59.16,1497565.0,8468.0,,304.5
2008-02-27,61.28,59.16,61.62,59.16,1497565.0,8468.0,,304.5
2008-02-27,61.28,59.16,61.62,59.16,1497565.0,8468.0,,304.5
2008-02-28,60.09,60.43,62.12,60.09,436018.0,2424.0,,298.62
2008-02-28,60.09,60.43,62.12,60.09,436018.0,2424.0,,298.62
2008-02-28,60.09,60.43,62.12,60.09,436018.0,2424.0,,298.62
2008-02-29,61.28,60.86,61.28,59.16,265352.0,1484.0,,304.5
2008-02-29,61.28,60.86,61.28,59.16,265352.0,1484.0,,304.5
2008-02-29,61.28,60.86,61.28,59.16,265352.0,1484.0,,304.5
2008-03-03,59.76,61.28,61.7,59.76,165291.0,920.0,,296.94
2008-03-03,59.76,61.28,61.7,59.76,165291.0,920.0,,296.94
2008-03-03,59.76,61.28,61.7,59.76,165291.0,920.0,,296.94
2008-03-04,56.63,57.64,59.76,56.63,289329.0,1692.0,,281.4
2008-03-04,56.63,57.64,59.76,56.63,289329.0,1692.0,,281.4
2008-03-04,56.63,57.64,59.76,56.63,289329.0,1692.0,,281.4
2008-03-05,58.32,57.47,59.16,57.47,146840.0,848.0,,289.8
2008-03-05,58.32,57.47,59.16,57.47,146840.0,848.0,,289.8
2008-03-05,58.32,57.47,59.16,57.47,146840.0,848.0,,289.8
2008-03-06,58.32,57.47,58.32,57.47,51690.0,304.0,,289.8
2008-03-06,58.32,57.47,58.32,57.47,51690.0,304.0,,289.8
2008-03-06,58.32,57.47,58.32,57.47,51690.0,304.0,,289.8
2008-03-07,58.4,58.32,59.08,58.32,62188.0,360.0,,290.22
2008-03-07,58.4,58.32,59.08,58.32,62188.0,360.0,,290.22
2008-03-07,58.4,58.32,59.08,58.32,62188.0,360.0,,290.22
2008-03-10,58.32,58.32,58.4,58.32,83493.0,484.0,,289.8
2008-03-10,58.32,58.32,58.4,58.32,83493.0,484.0,,289.8
2008-03-10,58.32,58.32,58.4,58.32,83493.0,484.0,,289.8
2008-03-11,56.63,58.74,58.74,56.63,217663.0,1272.0,,281.4
2008-03-11,56.63,58.74,58.74,56.63,217663.0,1272.0,,281.4
2008-03-11,56.63,58.74,58.74,56.63,217663.0,1272.0,,281.4
2008-03-12,57.05,56.63,58.32,55.78,276546.0,1644.0,,283.5
2008-03-12,57.05,56.63,58.32,55.78,276546.0,1644.0,,283.5
2008-03-12,57.05,56.63,58.32,55.78,276546.0,1644.0,,283.5
2008-03-13,55.78,55.61,55.78,55.61,111980.0,680.0,,277.2
2008-03-13,55.78,55.61,55.78,55.61,111980.0,680.0,,277.2
2008-03-13,55.78,55.61,55.78,55.61,111980.0,680.0,,277.2
2008-03-14,55.78,55.61,55.78,55.61,92924.0,564.0,,277.2
2008-03-14,55.78,55.61,55.78,55.61,92924.0,564.0,,277.2
2008-03-14,55.78,55.61,55.78,55.61,92924.0,564.0,,277.2
2008-03-17,55.19,55.78,55.78,55.19,59993.0,364.0,,274.26
2008-03-17,55.19,55.78,55.78,55.19,59993.0,364.0,,274.26
2008-03-17,55.19,55.78,55.78,55.19,59993.0,364.0,,274.26
2008-03-18,55.19,55.53,56.88,55.19,747057.0,4528.0,,274.26
2008-03-18,55.19,55.53,56.88,55.19,747057.0,4528.0,,274.26
2008-03-18,55.19,55.53,56.88,55.19,747057.0,4528.0,,274.26
2008-03-19,54.94,55.11,56.54,54.94,128033.0,780.0,,273.0
2008-03-19,54.94,55.11,56.54,54.94,128033.0,780.0,,273.0
2008-03-19,54.94,55.11,56.54,54.94,128033.0,780.0,,273.0
2008-03-20,,,,,,,,273.0
2008-03-20,,,,,,,,273.0
2008-03-20,,,,,,,,273.0
2008-03-21,,,,,,,,273.0
2008-03-21,,,,,,,,273.0
2008-03-21,,,,,,,,273.0
2008-03-24,54.94,54.26,55.78,54.26,153026.0,940.0,,273.0
2008-03-24,54.94,54.26,55.78,54.26,153026.0,940.0,,273.0
2008-03-24,54.94,54.26,55.78,54.26,153026.0,940.0,,273.0
2008-03-25,54.09,54.35,54.94,54.09,173002.0,1076.0,,268.8
2008-03-25,54.09,54.35,54.94,54.09,173002.0,1076.0,,268.8
2008-03-25,54.09,54.35,54.94,54.09,173002.0,1076.0,,268.8
2008-03-26,54.09,53.67,54.09,53.67,96592.0,608.0,,268.8
2008-03-26,54.09,53.67,54.09,53.67,96592.0,608.0,,268.8
2008-03-26,54.09,53.67,54.09,53.67,96592.0,608.0,,268.8
2008-03-27,53.84,52.49,54.09,52.49,132067.0,848.0,,267.54
2008-03-27,53.84,52.49,54.09,52.49,132067.0,848.0,,267.54
2008-03-27,53.84,52.49,54.09,52.49,132067.0,848.0,,267.54
2008-03-28,54.09,52.91,54.09,52.83,202057.0,1284.0,,268.8
2008-03-28,54.09,52.91,54.09,52.83,202057.0,1284.0,,268.8
2008-03-28,54.09,52.91,54.09,52.83,202057.0,1284.0,,268.8
2008-03-31,54.09,51.64,54.09,51.64,115611.0,744.0,,268.8
2008-03-31,54.09,51.64,54.09,51.64,115611.0,744.0,,268.8
2008-03-31,54.09,51.64,54.09,51.64,115611.0,744.0,,268.8
2008-04-01,53.76,52.4,53.76,52.4,98514.0,628.0,,267.12
2008-04-01,53.76,52.4,53.76,52.4,98514.0,628.0,,267.12
2008-04-01,53.76,52.4,53.76,52.4,98514.0,628.0,,267.12
2008-04-02,54.09,51.56,54.09,51.56,210337.0,1348.0,,268.8
2008-04-02,54.09,51.56,54.09,51.56,210337.0,1348.0,,268.8
2008-04-02,54.09,51.56,54.09,51.56,210337.0,1348.0,,268.8
2008-04-03,54.09,52.4,54.09,52.4,115636.0,732.0,,268.8
2008-04-03,54.09,52.4,54.09,52.4,115636.0,732.0,,268.8
2008-04-03,54.09,52.4,54.09,52.4,115636.0,732.0,,268.8
2008-04-04,54.09,52.4,54.09,52.4,200801.0,1272.0,,268.8
2008-04-04,54.09,52.4,54.09,52.4,200801.0,1272.0,,268.8
2008-04-04,54.09,52.4,54.09,52.4,200801.0,1272.0,,268.8
2008-04-07,52.4,52.74,52.74,52.4,275696.0,1776.0,,260.4
2008-04-07,52.4,52.74,52.74,52.4,275696.0,1776.0,,260.4
2008-04-07,52.4,52.74,52.74,52.4,275696.0,1776.0,,260.4
2008-04-08,51.47,51.14,52.4,51.14,166270.0,1096.0,,255.78
2008-04-08,51.47,51.14,52.4,51.14,166270.0,1096.0,,255.78
2008-04-08,51.47,51.14,52.4,51.14,166270.0,1096.0,,255.78
2008-04-09,51.56,49.28,51.56,49.28,442453.0,2968.0,,256.2
2008-04-09,51.56,49.28,51.56,49.28,442453.0,2968.0,,256.2
2008-04-09,51.56,49.28,51.56,49.28,442453.0,2968.0,,256.2
2008-04-10,51.56,50.71,51.56,50.29,264631.0,1752.0,,256.2
2008-04-10,51.56,50.71,51.56,50.29,264631.0,1752.0,,256.2
2008-04-10,51.56,50.71,51.56,50.29,264631.0,1752.0,,256.2
2008-04-11,50.12,49.87,50.97,49.87,141859.0,956.0,,249.06
2008-04-11,50.12,49.87,50.97,49.87,141859.0,956.0,,249.06
2008-04-11,50.12,49.87,50.97,49.87,141859.0,956.0,,249.06
2008-04-14,50.8,49.11,50.8,49.02,236118.0,1608.0,,252.42
2008-04-14,50.8,49.11,50.8,49.02,236118.0,1608.0,,252.42
2008-04-14,50.8,49.11,50.8,49.02,236118.0,1608.0,,252.42
2008-04-15,50.54,49.02,50.54,49.02,180980.0,1236.0,,251.16
2008-04-15,50.54,49.02,50.54,49.02,180980.0,1236.0,,251.16
2008-04-15,50.54,49.02,50.54,49.02,180980.0,1236.0,,251.16
2008-04-16,49.02,49.44,49.87,49.02,714880.0,4920.0,,243.6
2008-04-16,49.02,49.44,49.87,49.02,714880.0,4920.0,,243.6
2008-04-16,49.02,49.44,49.87,49.02,714880.0,4920.0,,243.6
2008-04-17,48.85,49.02,49.02,48.6,79332.0,548.0,,242.76
2008-04-17,48.85,49.02,49.02,48.6,79332.0,548.0,,242.76
2008-04-17,48.85,49.02,49.02,48.6,79332.0,548.0,,242.76
2008-04-18,48.18,47.92,48.6,47.92,207433.0,1456.0,,239.4
2008-04-18,48.18,47.92,48.6,47.92,207433.0,1456.0,,239.4
2008-04-18,48.18,47.92,48.6,47.92,207433.0,1456.0,,239.4
2008-04-21,49.02,48.01,49.02,47.5,404339.0,2832.0,,243.6
2008-04-21,49.02,48.01,49.02,47.5,404339.0,2832.0,,243.6
2008-04-21,49.02,48.01,49.02,47.5,404339.0,2832.0,,243.6
2008-04-22,48.09,46.57,48.09,46.57,289736.0,2080.0,,238.98
2008-04-22,48.09,46.57,48.09,46.57,289736.0,2080.0,,238.98
2008-04-22,48.09,46.57,48.09,46.57,289736.0,2080.0,,238.98
2008-04-23,45.81,46.06,47.33,45.81,632419.0,4628.0,,227.64
2008-04-23,45.81,46.06,47.33,45.81,632419.0,4628.0,,227.64
2008-04-23,45.81,46.06,47.33,45.81,632419.0,4628.0,,227.64
2008-04-24,44.88,44.8,46.32,44.54,273219.0,2056.0,,223.02
2008-04-24,44.88,44.8,46.32,44.54,273219.0,2056.0,,223.02
2008-04-24,44.88,44.8,46.32,44.54,273219.0,2056.0,,223.02
2008-04-25,45.39,42.26,45.39,42.26,528151.0,4120.0,,225.54
2008-04-25,45.39,42.26,45.39,42.26,528151.0,4120.0,,225.54
2008-04-25,45.39,42.26,45.39,42.26,528151.0,4120.0,,225.54
2008-04-28,42.68,42.68,43.27,42.68,656120.0,5184.0,,212.1
