date,close,open,high,low,turnover,volume,vwap,mktCap
2008-07-01,903.63,903.63,903.63,903.63,,,,
2008-07-01,903.63,903.63,903.63,903.63,,,,
2008-07-01,903.63,903.63,903.63,903.63,,,,
2008-07-02,947.87,993.68,993.68,903.63,269894800.0,222585.0,,
2008-07-02,947.87,993.68,993.68,903.63,269894800.0,222585.0,,
2008-07-02,947.87,993.68,993.68,903.63,269894800.0,222585.0,,
2008-07-03,947.87,947.87,947.87,921.8,48642070.0,41172.0,,
2008-07-03,947.87,947.87,947.87,921.8,48642070.0,41172.0,,
2008-07-03,947.87,947.87,947.87,921.8,48642070.0,41172.0,,
2008-07-04,947.87,947.87,947.87,909.16,26126510.0,22176.0,,
2008-07-04,947.87,947.87,947.87,909.16,26126510.0,22176.0,,
2008-07-04,947.87,947.87,947.87,909.16,26126510.0,22176.0,,
2008-07-07,963.67,920.22,963.67,920.22,27537250.0,23475.0,,
2008-07-07,963.67,920.22,963.67,920.22,27537250.0,23475.0,,
2008-07-07,963.67,920.22,963.67,920.22,27537250.0,23475.0,,
2008-07-08,947.87,924.96,947.87,924.96,15226020.0,12967.0,,
2008-07-08,947.87,924.96,947.87,924.96,15226020.0,12967.0,,
2008-07-08,947.87,924.96,947.87,924.96,15226020.0,12967.0,,
2008-07-09,908.37,936.02,939.97,908.37,14357590.0,12354.0,,
2008-07-09,908.37,936.02,939.97,908.37,14357590.0,12354.0,,
2008-07-09,908.37,936.02,939.97,908.37,14357590.0,12354.0,,
2008-07-10,916.27,860.98,924.17,860.98,9552519.0,8572.0,,
2008-07-10,916.27,860.98,924.17,860.98,9552519.0,8572.0,,
2008-07-10,916.27,860.98,924.17,860.98,9552519.0,8572.0,,
2008-07-11,916.27,896.53,923.38,896.53,5418722.0,4795.0,,
2008-07-11,916.27,896.53,923.38,896.53,5418722.0,4795.0,,
2008-07-11,916.27,896.53,923.38,896.53,5418722.0,4795.0,,
2008-07-14,909.95,912.32,914.69,909.95,2452201.0,2155.0,,
2008-07-14,909.95,912.32,914.69,909.95,2452201.0,2155.0,,
2008-07-14,909.95,912.32,914.69,909.95,2452201.0,2155.0,,
2008-07-15,909.95,886.26,909.95,886.26,3808471.0,3431.0,,
2008-07-15,909.95,886.26,909.95,886.26,3808471.0,3431.0,,
2008-07-15,909.95,886.26,909.95,886.26,3808471.0,3431.0,,
2008-07-16,908.37,896.53,911.53,896.53,1353471.0,1198.0,,
2008-07-16,908.37,896.53,911.53,896.53,1353471.0,1198.0,,
2008-07-16,908.37,896.53,911.53,896.53,1353471.0,1198.0,,
2008-07-17,907.58,900.47,908.37,896.53,5377644.0,4767.0,,
2008-07-17,907.58,900.47,908.37,896.53,5377644.0,4767.0,,
2008-07-17,907.58,900.47,908.37,896.53,5377644.0,4767.0,,
2008-07-18,908.37,898.89,908.37,898.89,5595515.0,4946.0,,
2008-07-18,908.37,898.89,908.37,898.89,5595515.0,4946.0,,
